Date,Streamflow,id,name,country,river
2017-01-16,37.96,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-02-16,34.77,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-03-16,91.83,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-04-16,64.74,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-05-16,117.41,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-06-16,424.5,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-07-16,371.66,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-08-16,425.67,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-09-16,213.93,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-11-16,43.23,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-12-16,59.33,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-01-16,36.46,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-02-16,20.15,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-03-16,88.05,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-04-16,228.11,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-05-16,0.0,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-06-16,283.19,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-07-16,278.56,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-08-16,744.47,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-09-16,162.74,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-11-16,126.6,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-12-16,44.25,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-01-16,40.09,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-02-16,35.93,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-03-16,76.35,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-04-16,65.36,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-05-16,83.44,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-06-16,218.35,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-07-16,177.09,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-08-16,239.59,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-09-16,208.67,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-11-16,13.98,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-12-16,23.83,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-01-16,20.23,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-02-16,65.3,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-03-16,67.42,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-04-16,73.05,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-05-16,261.46,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-06-16,0.0,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-07-16,47.4,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-08-16,216.82,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-09-16,116.9,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-11-16,261.48,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-12-16,0.0,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-01-16,33.12,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-02-16,24.69,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-03-16,58.21,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-04-16,103.45,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-05-16,70.76,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-06-16,69.3,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-07-16,0.0,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-08-16,0.0,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-09-16,0.0,5796,Sirindhorn,Thailand,Lam Dom Noi
